Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Ferraro;Italie;Chambre Supérieure - Côté Lac;2;Janvier 2023;Famille;Commentaire envoyé le 2 janvier 2023;Exceptionnel;10;;;0;FerraroItalieChambre Supérieure - Côté LacJanvier 2023FamilleCommentaire envoyé le 2 janvier 2023Exceptionnel;Newport_Bay_Club
Abdullah;Koweït;Chambre Club Compass - Côté Lac (2 Adultes);2;Décembre 2022;Couple;Commentaire envoyé le 2 janvier 2023;Très bien;8,0;;;0;AbdullahKoweïtChambre Club Compass - Côté Lac (2 Adultes)Décembre 2022CoupleCommentaire envoyé le 2 janvier 2023Très bien;Newport_Bay_Club
Majed;Émirats arabes unis;Chambre Supérieure;2;Décembre 2022;Famille;Commentaire envoyé le 2 janvier 2023;Fabuleux ;9,0;;;0;MajedÉmirats arabes unisChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 2 janvier 2023Fabuleux ;Newport_Bay_Club
Pereira;Suisse;Chambre Supérieure - Côté Lac;1;Janvier 2023;Famille;Commentaire envoyé le 1 janvier 2023;Trop cher payé je me suis fait arnaque;1,0;La chambre pas celle que j'ai réservé pour 700 euros , et ils se sont trompé . Ils m'ont donné 1 chambre sans aucune vue et pas propre du tout. Urine aux toilettes cheveux et écoulement bouche;;0;PereiraSuisseChambre Supérieure - Côté LacJanvier 2023FamilleCommentaire envoyé le 1 janvier 2023Trop cher payé je me suis fait arnaque;Newport_Bay_Club
Laurent;Belgique;Chambre Supérieure;1;Janvier 2023;Famille;Commentaire envoyé le 1 janvier 2023;Assez médiocre ;3,0;;;0;LaurentBelgiqueChambre SupérieureJanvier 2023FamilleCommentaire envoyé le 1 janvier 2023Assez médiocre ;Newport_Bay_Club
Julien;Portugal;Chambre Club Compass - Côté Lac (2 Adultes);1;Décembre 2022;Couple;Commentaire envoyé le 1 janvier 2023;Très bien;8,0;;;0;JulienPortugalChambre Club Compass - Côté Lac (2 Adultes)Décembre 2022CoupleCommentaire envoyé le 1 janvier 2023Très bien;Newport_Bay_Club
Assaf;Israël;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 31 décembre 2022;Taking advantage to closeness to Disney to give poor service;5,0;;;0;AssafIsraëlChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 31 décembre 2022Taking advantage to closeness to Disney to give poor service;Newport_Bay_Club
Andrejs;Lettonie;Chambre Supérieure;1;Octobre 2022;Groupe;Commentaire envoyé le 31 décembre 2022;Bien ;7,0;;;0;AndrejsLettonieChambre SupérieureOctobre 2022GroupeCommentaire envoyé le 31 décembre 2022Bien ;Newport_Bay_Club
Rwb;Pays-Bas;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 30 décembre 2022;wij komen hier niet meer terug..;4,0;;;0;RwbPays-BasChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 30 décembre 2022wij komen hier niet meer terug..;Newport_Bay_Club
Nazreen;Afrique du Sud;Chambre Supérieure - Côté Lac;2;Décembre 2022;Famille;Commentaire envoyé le 30 décembre 2022;Bien ;7,0;;;0;NazreenAfrique du SudChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 30 décembre 2022Bien ;Newport_Bay_Club
Nikolaos;Grèce;Chambre Supérieure;2;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;Agréable;6,0;;;0;NikolaosGrèceChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022Agréable;Newport_Bay_Club
Simon;France;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;Value for money is really bad.;2,0;;;0;SimonFranceChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022Value for money is really bad.;Newport_Bay_Club
Encarnacion;Espagne;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;estancia post paquete hotel y entradas;6,0;;;1;EncarnacionEspagneChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022estancia post paquete hotel y entradas;Newport_Bay_Club
Encarnacion;Espagne;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;estancia pre paquete de hotel y entradas;8,0;;;1;EncarnacionEspagneChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022estancia pre paquete de hotel y entradas;Newport_Bay_Club
Virginie;France;Chambre Supérieure;1;Octobre 2022;Couple;Commentaire envoyé le 28 décembre 2022;Agréable;6,0;;;0;VirginieFranceChambre SupérieureOctobre 2022CoupleCommentaire envoyé le 28 décembre 2022Agréable;Newport_Bay_Club
Shafeeqa;Arabie saoudite;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;excellent stay and was very near the attractions and am coming back;10;;;0;ShafeeqaArabie saouditeChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022excellent stay and was very near the attractions and am coming back;Newport_Bay_Club
Lawrence;France;Chambre Supérieure - Côté Lac;2;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Exceptionnel;10;Très belle vue, service, qualité;;0;LawrenceFranceChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022Exceptionnel;Newport_Bay_Club
Anonyme;France;;1;Décembre 2022;Couple;Commentaire envoyé le 28 décembre 2022;Fabuleux ;9,0;;;0;AnonymeFrancenanDécembre 2022CoupleCommentaire envoyé le 28 décembre 2022Fabuleux ;Newport_Bay_Club
Dr;Qatar;Chambre Supérieure;4;Décembre 2022;Famille;Commentaire envoyé le 27 décembre 2022;Loved thw location but unsatisfied with the house keeping;6,0;;;2;DrQatarChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 27 décembre 2022Loved thw location but unsatisfied with the house keeping;Newport_Bay_Club
Lisa;Israël;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille;Commentaire envoyé le 27 décembre 2022;Fabuleux ;9,0;;;0;LisaIsraëlChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 27 décembre 2022Fabuleux ;Newport_Bay_Club
Ivalina;Bulgarie;Chambre Supérieure;2;Décembre 2022;Famille;Commentaire envoyé le 27 décembre 2022;Très bien;8,0;;;0;IvalinaBulgarieChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 27 décembre 2022Très bien;Newport_Bay_Club
Martine;France;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 26 décembre 2022;très déçus nous ne reviendrons pas;7,0;"hotel situé pres du parc
lits confortables
personnel souriant";"personnel parlant limite français qui ne comprennent pas tjrs ce qu on leur dit
très cher pour une chambre que l on peut prendre qu à partir de 15h (code de la chambre envoyé qu à 19h30) pour la rendre à 11h le matin
il y avait soit disant une bouilloire 
pratiquement pas de produits toilettes un vrai labyrinthe pour acceder aux chambres et pareil pour en ressortir
contrôle des sacs 5 fois dans dans la journée ce qui gâche la magie du séjour";0;MartineFranceChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 26 décembre 2022très déçus nous ne reviendrons pas;Newport_Bay_Club
Mayasa;Qatar;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille;Commentaire envoyé le 25 décembre 2022;amazing;10;;;0;MayasaQatarChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 25 décembre 2022amazing;Newport_Bay_Club
Sergio;Suisse;Chambre Supérieure - Côté Lac;1;Octobre 2022;Famille;Commentaire envoyé le 25 décembre 2022;Très bien;8,0;;;0;SergioSuisseChambre Supérieure - Côté LacOctobre 2022FamilleCommentaire envoyé le 25 décembre 2022Très bien;Newport_Bay_Club
Priscilla;France;Chambre Supérieure - Côté Lac;1;Décembre 2022;Couple;Commentaire envoyé le 24 décembre 2022;Décevant;4,0;Décoration mobilier de la chambre;Le service général. L offre n est pas à la hauteur du standing de l hôtel.;0;PriscillaFranceChambre Supérieure - Côté LacDécembre 2022CoupleCommentaire envoyé le 24 décembre 2022Décevant;Newport_Bay_Club
Alexandre;France;Chambre Supérieure avec Terrasse;1;Novembre 2022;Famille;Commentaire envoyé le 24 décembre 2022;Agréable;6,0;;;0;AlexandreFranceChambre Supérieure avec TerrasseNovembre 2022FamilleCommentaire envoyé le 24 décembre 2022Agréable;Newport_Bay_Club
Tamader;Qatar;Chambre Club Compass - Côté Lac (2 Adultes);1;Décembre 2022;Famille;Commentaire envoyé le 22 décembre 2022;شكرت;9,0;;;0;TamaderQatarChambre Club Compass - Côté Lac (2 Adultes)Décembre 2022FamilleCommentaire envoyé le 22 décembre 2022شكرت;Newport_Bay_Club
Fawaz;Qatar;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille;Commentaire envoyé le 22 décembre 2022;فندق جميل وممتاز ولكن يحتاج لمزيد من الاهتمام مثل السابق;9,0;;;0;FawazQatarChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 22 décembre 2022فندق جميل وممتاز ولكن يحتاج لمزيد من الاهتمام مثل السابق;Newport_Bay_Club
Anastasia;Grèce;Chambre Supérieure avec Terrasse;2;Décembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Décevant;4,0;;;0;AnastasiaGrèceChambre Supérieure avec TerrasseDécembre 2022FamilleCommentaire envoyé le 20 décembre 2022Décevant;Newport_Bay_Club
Fang;Singapour;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Exceptionnel;10;;;0;FangSingapourChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 20 décembre 2022Exceptionnel;Newport_Bay_Club
Ανδριαννα;Grèce;Chambre Supérieure - Côté Lac;1;Novembre 2022;Couple;Commentaire envoyé le 20 décembre 2022;Exceptionnel;10;;;0;ΑνδριανναGrèceChambre Supérieure - Côté LacNovembre 2022CoupleCommentaire envoyé le 20 décembre 2022Exceptionnel;Newport_Bay_Club
Sarah;France;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Mauvais;1,0;;;0;SarahFranceChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 20 décembre 2022Mauvais;Newport_Bay_Club
Guillaume;France;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 19 décembre 2022;Exceptionnel;10;;;0;GuillaumeFranceChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 19 décembre 2022Exceptionnel;Newport_Bay_Club
Monica;Espagne;Chambre Supérieure avec Terrasse;2;Décembre 2022;Famille;Commentaire envoyé le 19 décembre 2022;Décevant;4,0;;;0;MonicaEspagneChambre Supérieure avec TerrasseDécembre 2022FamilleCommentaire envoyé le 19 décembre 2022Décevant;Newport_Bay_Club
Emile;États-Unis;Chambre Supérieure avec Terrasse;1;Novembre 2022;Couple;Commentaire envoyé le 19 décembre 2022;a very nice stay.;10;;;0;EmileÉtats-UnisChambre Supérieure avec TerrasseNovembre 2022CoupleCommentaire envoyé le 19 décembre 2022a very nice stay.;Newport_Bay_Club
אודליה;Israël;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 18 décembre 2022;Bien ;7,0;;;0;אודליהIsraëlChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 18 décembre 2022Bien ;Newport_Bay_Club
Jasmine;Royaume-Uni;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 18 décembre 2022;Exceptionnel;10;;;0;JasmineRoyaume-UniChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 18 décembre 2022Exceptionnel;Newport_Bay_Club
Justine;France;Chambre Supérieure;1;Novembre 2022;Couple;Commentaire envoyé le 18 décembre 2022;Bien ;7,0;;;0;JustineFranceChambre SupérieureNovembre 2022CoupleCommentaire envoyé le 18 décembre 2022Bien ;Newport_Bay_Club
Nikki;Royaume-Uni;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille;Commentaire envoyé le 17 décembre 2022;The official Disney hotel is better!!! glorified holiday inn;6,0;;;0;NikkiRoyaume-UniChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 17 décembre 2022The official Disney hotel is better!!! glorified holiday inn;Newport_Bay_Club
Mimmo;France;Chambre Supérieure;1;Décembre 2022;Couple;Commentaire envoyé le 17 décembre 2022;;9,0;;;0;MimmoFranceChambre SupérieureDécembre 2022CoupleCommentaire envoyé le 17 décembre 2022nan;Newport_Bay_Club
Effie8688;Singapour;Chambre Supérieure;3;Décembre 2022;Famille;Commentaire envoyé le 17 décembre 2022;Décevant;4,0;;;0;Effie8688SingapourChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 17 décembre 2022Décevant;Newport_Bay_Club
Thuur;Belgique;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 17 décembre 2022;Décevant;4,0;;;0;ThuurBelgiqueChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 17 décembre 2022Décevant;Newport_Bay_Club
Nihal;Maroc;Chambre Supérieure;4;Décembre 2022;Famille;Commentaire envoyé le 16 décembre 2022;Décevant;4,0;- Personnel accueillant et professionnel;;0;NihalMarocChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 16 décembre 2022Décevant;Newport_Bay_Club
Julien;France;Chambre Supérieure;1;Décembre 2022;Couple;Commentaire envoyé le 15 décembre 2022;Très bien;8,0;"Les navettes pour accéder au parc,
La taille de la chambre,
La personnalisation de la télé.";R.a.s;0;JulienFranceChambre SupérieureDécembre 2022CoupleCommentaire envoyé le 15 décembre 2022Très bien;Newport_Bay_Club
Christophe;France;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 14 décembre 2022;Très bien;8,0;;;0;ChristopheFranceChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 14 décembre 2022Très bien;Newport_Bay_Club
Angelique;Belgique;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 14 décembre 2022;Exceptionnel;10;;;0;AngeliqueBelgiqueChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 14 décembre 2022Exceptionnel;Newport_Bay_Club
Celine;France;Chambre Supérieure;2;Décembre 2022;Famille;Commentaire envoyé le 14 décembre 2022;Agréable;6,0;Û;;0;CelineFranceChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 14 décembre 2022Agréable;Newport_Bay_Club
Ana;Espagne;Chambre Supérieure;2;Novembre 2022;Famille;Commentaire envoyé le 13 décembre 2022;Exceptionnel;10;;;0;AnaEspagneChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 13 décembre 2022Exceptionnel;Newport_Bay_Club
Constantinos;Chypre;Chambre Supérieure;2;Décembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;Exceptionnel;10;;;0;ConstantinosChypreChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 12 décembre 2022Exceptionnel;Newport_Bay_Club
Luis;France;Chambre Supérieure - Côté Lac;1;Novembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;excellent;10;oui;rien;0;LuisFranceChambre Supérieure - Côté LacNovembre 2022FamilleCommentaire envoyé le 12 décembre 2022excellent;Newport_Bay_Club
Cesare;Italie;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;eccellente;7,0;;;0;CesareItalieChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 12 décembre 2022eccellente;Newport_Bay_Club
Marij;Pays-Bas;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;gezellige Disney ervaring;7,0;;;0;MarijPays-BasChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 12 décembre 2022gezellige Disney ervaring;Newport_Bay_Club
Fotini;Grèce;Chambre Supérieure - Côté Lac;2;Décembre 2022;Famille;Commentaire envoyé le 11 décembre 2022;Passable;5,0;;;0;FotiniGrèceChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 11 décembre 2022Passable;Newport_Bay_Club
Taghreed;Arabie saoudite;Chambre Supérieure avec Terrasse;2;Novembre 2022;Famille;Commentaire envoyé le 11 décembre 2022;Décevant;4,0;;;0;TaghreedArabie saouditeChambre Supérieure avec TerrasseNovembre 2022FamilleCommentaire envoyé le 11 décembre 2022Décevant;Newport_Bay_Club
Kévin;France;Chambre Supérieure;1;Décembre 2022;Couple;Commentaire envoyé le 10 décembre 2022;Décevant;4,0;;;0;KévinFranceChambre SupérieureDécembre 2022CoupleCommentaire envoyé le 10 décembre 2022Décevant;Newport_Bay_Club
Liliana;Italie;Chambre Supérieure;2;Octobre 2022;Famille;Commentaire envoyé le 9 décembre 2022;Assez médiocre ;3,0;;;0;LilianaItalieChambre SupérieureOctobre 2022FamilleCommentaire envoyé le 9 décembre 2022Assez médiocre ;Newport_Bay_Club
Anonyme;Espagne;;2;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;uuuuufffff dice mi padre;7,0;;;0;AnonymeEspagnenanDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022uuuuufffff dice mi padre;Newport_Bay_Club
Mona;Suisse;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;féerique;10;"proximité des parcs
confort des lits
personnel aimable et gentil 
rencontre avec Daisy dans l’hôtel";le repas du restaurant;0;MonaSuisseChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022féerique;Newport_Bay_Club
Julia;Allemagne;Chambre Supérieure - Côté Lac;4;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;Wundervoller Ausflug;8,0;;;0;JuliaAllemagneChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022Wundervoller Ausflug;Newport_Bay_Club
Nikita;Irlande;Chambre Supérieure - Côté Lac;4;Décembre 2022;Famille;Commentaire envoyé le 6 décembre 2022;Passable;5,0;;;0;NikitaIrlandeChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 6 décembre 2022Passable;Newport_Bay_Club
Fatih;Turquie;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille;Commentaire envoyé le 6 décembre 2022;Médiocre ;2,0;;;0;FatihTurquieChambre Supérieure - Côté LacDécembre 2022FamilleCommentaire envoyé le 6 décembre 2022Médiocre ;Newport_Bay_Club
Andrea;Allemagne;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 4 décembre 2022;Rapport qualité/pris catastrophique;4,0;Le décor des halls d'entrée, restaurants, bars et extérieurs sont magnifiques.;La décoration de la chambre était décevante, sombre. Également, la chambre n'avait pas été bien nettoyé. Pourtant 700€ la nuit pour la plus petite chambre j'aurais espérée une chambre sans aucun défaut.;0;AndreaAllemagneChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 4 décembre 2022Rapport qualité/pris catastrophique;Newport_Bay_Club
Jamie;Royaume-Uni;Chambre Supérieure;4;Décembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Très bien;8,0;;;0;JamieRoyaume-UniChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 3 décembre 2022Très bien;Newport_Bay_Club
Barbara;France;Chambre Supérieure;1;Décembre 2022;Famille;Commentaire envoyé le 2 décembre 2022;Un peu déçu du standing annoncé . Nous nous imaginions à mieux;5,0;L’hôtel a un magnifique hall d’entrée et le service est très bien.;"Nous avions réservé une chambre avec deux lits doubles et une baignoire. 
On nous a donné une chambre ( chambre numéro 1325 ) avec un lit superposé et une douche . Ce qui nous a le plus dérangé c’est que la porte fenêtre de notre chambre a été cassé et rafistolée , il y a avait du coup de l’air qui passait . 
Avec un bébé de un mois c’était vraiment pas génial surtout au prix de la chambre . 
Un gel douche usagé traînait dans la douche et la barre de douche n’ était pas bien fixée .";0;BarbaraFranceChambre SupérieureDécembre 2022FamilleCommentaire envoyé le 2 décembre 2022Un peu déçu du standing annoncé . Nous nous imaginions à mieux;Newport_Bay_Club
Adel;Arabie saoudite;Chambre Supérieure avec Terrasse;1;Décembre 2022;Famille;Commentaire envoyé le 2 décembre 2022;Assez médiocre ;3,0;;;0;AdelArabie saouditeChambre Supérieure avec TerrasseDécembre 2022FamilleCommentaire envoyé le 2 décembre 2022Assez médiocre ;Newport_Bay_Club
Raneem;Arabie saoudite;Chambre Supérieure - Côté Lac;3;Novembre 2022;Famille;Commentaire envoyé le 1 décembre 2022;Bien ;7,0;;;0;RaneemArabie saouditeChambre Supérieure - Côté LacNovembre 2022FamilleCommentaire envoyé le 1 décembre 2022Bien ;Newport_Bay_Club
Diego;France;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 30 novembre 2022;Agréable;6,0;la proximité du parc Disneyland Paris;la qualité de la chambre n’était pas top, vieux équipements, rapport qualité prix n’est pas correct;0;DiegoFranceChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 30 novembre 2022Agréable;Newport_Bay_Club
Sandrine;France;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 30 novembre 2022;Désolé pour l’évaluation mais j’attend toujours la facture acquittée;1,0;;;0;SandrineFranceChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 30 novembre 2022Désolé pour l’évaluation mais j’attend toujours la facture acquittée;Newport_Bay_Club
Elisabeth;France;Chambre Supérieure;1;Novembre 2022;Couple;Commentaire envoyé le 30 novembre 2022;Bien ;7,0;;;0;ElisabethFranceChambre SupérieureNovembre 2022CoupleCommentaire envoyé le 30 novembre 2022Bien ;Newport_Bay_Club
Ruth;Royaume-Uni;Chambre Supérieure;2;Novembre 2022;Couple;Commentaire envoyé le 30 novembre 2022;Exceptionnel;10;;;0;RuthRoyaume-UniChambre SupérieureNovembre 2022CoupleCommentaire envoyé le 30 novembre 2022Exceptionnel;Newport_Bay_Club
Cleber;Brésil;Chambre Supérieure;1;Novembre 2022;Groupe;Commentaire envoyé le 30 novembre 2022;Exceptionnel;10;;;0;CleberBrésilChambre SupérieureNovembre 2022GroupeCommentaire envoyé le 30 novembre 2022Exceptionnel;Newport_Bay_Club
Amr;Arabie saoudite;Chambre Supérieure - Côté Lac;4;Novembre 2022;Famille;Commentaire envoyé le 30 novembre 2022;Exceptionnel;10;;;0;AmrArabie saouditeChambre Supérieure - Côté LacNovembre 2022FamilleCommentaire envoyé le 30 novembre 2022Exceptionnel;Newport_Bay_Club
Mélodie;Belgique;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 28 novembre 2022;plus jamais;3,0;pas grand chose…;l’hygiène déplorable, trois dans les essuies de bain, aucun nécessaire de toilette comme d’habitude;0;MélodieBelgiqueChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 28 novembre 2022plus jamais;Newport_Bay_Club
S;Turquie;Chambre Supérieure;1;Novembre 2022;Famille;Commentaire envoyé le 28 novembre 2022;Bien ;7,0;;;0;STurquieChambre SupérieureNovembre 2022FamilleCommentaire envoyé le 28 novembre 2022Bien ;Newport_Bay_Club
Joeri;Belgique;Chambre Supérieure - Côté Lac;3;Novembre 2022;Groupe;Commentaire envoyé le 28 novembre 2022;Redelijk duur, maar wel leuk eens te mogen ervaren.;8,0;;;0;JoeriBelgiqueChambre Supérieure - Côté LacNovembre 2022GroupeCommentaire envoyé le 28 novembre 2022Redelijk duur, maar wel leuk eens te mogen ervaren.;Newport_Bay_Club
Roisin;Royaume-Uni;Chambre Supérieure - Côté Lac;3;Novembre 2022;Famille;Commentaire envoyé le 28 novembre 2022;enjoyable;4,0;;;0;RoisinRoyaume-UniChambre Supérieure - Côté LacNovembre 2022FamilleCommentaire envoyé le 28 novembre 2022enjoyable;Newport_Bay_Club
Léa;France;Chambre Supérieure avec Terrasse;1;Novembre 2022;Famille;Commentaire envoyé le 27 novembre 2022;Cata;4,0;"Rapport qualité prix honteux 
Des palaces parisiens proposent des services d'une autre qualité, des prestations autres à des prix bien plus interessant";;0;LéaFranceChambre Supérieure avec TerrasseNovembre 2022FamilleCommentaire envoyé le 27 novembre 2022Cata;Newport_Bay_Club
